"X3111.11111","X3211.112","X1221.1111","X3231.1121","X2331.1211","X3331.12221","X1222.11111"
-0.190313453203887,-0.087396253547722,-0.244188482655692,-0.13846574868215,-0.105191016921156,-0.268249215363694,-0.257454729362416
0.0027622316626888,0.0160987699589154,0.0314466779240616,0.0247644139846567,0.0284130810683959,0.075038896311879,0.0126384539496826
-0.032429855945903,0.0331586123330522,-0.00911834301025463,0.0111638853567447,0.0144344825281579,0.0129461480662454,-0.007722083253586
0.155968387851167,0.0408445973671474,0.138579805304504,0.0695339522279572,0.0169828707788865,0.105811159456915,0.134849728573772
-0.027307212241287,-0.0161328640540229,-0.0275891255352962,-0.0307427821838026,-0.0364713226960977,-0.0343193103621306,-0.0362526411778234
0.0521112278736865,0.0379400154917507,0.0771635859130264,0.0679546853042035,0.065201245545801,0.0834420838270894,0.099991929209039
0.0578763971988481,-0.0204431011407405,0.0162314328060002,-0.00514786661016079,0.0065842423311984,0.0116073626765171,0.0073599128049424
-0.00143267330452201,-0.0362605874512974,-0.0229940979664058,-0.0326679163887805,-0.0329423653711363,-0.0146053934829814,-0.032021487009358
0.0606509088318039,0.0203271030705832,0.0413486025838351,0.0515429364365539,0.0378580538313615,0.050964050698623,0.0215626529716398
0.00281876712918637,0.0212634060457756,-0.00391974510985464,0.0351395522109928,0.0213601249037407,0.0082504224833921,-0.010651406825485
0.0659426514160214,0.0318898357741218,0.0791845141677949,0.0814154160671771,0.0172606098766692,0.0868560385846141,0.0891500348654231
-0.0045787761190996,0.0118984320442024,-0.00803009225630004,-2.75321360166097e-05,0.027859819148363,-0.0132047817727756,-0.0110017279114348
-0.0922183007861339,-0.0600196682678629,-0.133144711701964,-0.0639986244411177,-0.050699028313433,-0.138771568462734,-0.15764930757361
0.0111098120081268,0.0499217387925877,0.0745292958970684,0.0486442165082229,0.0519239983041286,0.0688748022181371,0.100347565018552
0.0548280348285967,-0.0023063295195454,0.0680349697458212,0.0384972303456761,-0.00592683675675095,0.042779722354434,0.097734854162376
0.150466143038254,0.0643682934441307,0.139238398296407,0.0721737720777091,0.0751816751391578,0.09737036198709,0.16418518422113
0.0208605389358078,0.0070827916357321,-0.0309664742391028,0.0015384031424465,0.0066189587615938,-0.0243137831055519,-0.0264079476221607
-0.17184120783581,-0.120268595866486,-0.206069120424471,-0.160599000664585,-0.116582770223877,-0.214568629584131,-0.230294870052324
0.025104156082702,0.0350565252112585,0.0416066807312708,0.0178894276431934,0.017274673688598,0.0451750349066078,0.0425760314816463
0.0454828246027293,0.0260788495876457,0.0589280106552318,0.0314953578345099,0.0097329200777919,0.0627430427345034,0.0684285317107678
0.0148810289672034,0.0266524081479784,0.0306272751440049,0.0404392110792747,0.0408853509441852,0.0239933707177491,0.0246798780509163
0.06990529596132,0.0187313126577823,0.0617592083437445,0.0520525856693006,0.0085771874044744,0.112528227227993,0.0506178980562481
