"X2111.12","X3111.11111","X3211.112","X1221.1111","X3231.1121","X3331.12221","X2122.11111","X1222.11111","X3222.11222","X3123.12112"
-0.0542837405842467,0.00286240459747311,-0.0374588585167159,0.0079162046377399,-0.0253831367565624,0.00438427352800217,-0.000384653192274401,0.0112158047448604,-0.0305840912937042,0.006042182405396
0.0177198776913963,0.0760888898577571,0.0147984113344015,0.068635310711914,0.0164717498859883,0.0863163320809641,0.050572777740231,0.0408944226430066,0.0406895526474596,0.116823833144394
0.0417650858952361,0.141968927798361,0.0426367703011003,0.0802092529403216,0.0587140460497395,0.0898994732356567,0.0881170806786252,0.097720312169464,0.0499107024237698,0.0856346935926296
-0.00660980209803455,0.0116904443466235,0.0067233940333642,0.000652211862368811,0.0165582615737693,-0.00855452153796566,0.00450506077277866,-0.00294684766007611,0.0380330395897352,-0.0320318342329479
0.0297846130850186,0.103644918232813,0.0072920134828933,0.0817253845634412,0.0076456048210387,0.0648211436549216,0.105796350693035,0.0801914894776762,0.00463194429143749,0.0830435433945985
-0.0101550916876867,0.0568686137314053,-0.0468425726497207,-0.0357527111742204,-0.042449891366953,-0.0029861152696156,-0.0333481057654865,-0.0328276390096383,-0.0386604464975631,-0.0229709128884151
0.00245026351515843,0.0089573265358508,0.0017702309819711,-0.00858039233239533,1.825439329225e-05,0.0099580673365949,-0.018448253424872,-0.0247432275004617,0.0105761277703732,-0.00126701103469374
0.0173898158445179,0.128981437202769,0.0326192721588722,0.109969124700728,0.00463933997697731,0.0922761719449836,0.117709394640473,0.129998735647816,-0.00271696538696762,0.0942403704718948
-0.0515210015880788,0.09851802798405,-0.0226905326839379,0.0314206906697087,-0.0236040274847027,-0.00307257671513633,0.0440782518932184,0.0192166928224134,-0.0345101668753439,0.0048254610721829
-0.0374034275278453,-0.0490640098138045,-0.00984386482025757,-0.0573669330722753,0.0099442963076514,-0.0910435653664712,-0.0699282565076755,-0.0557508561762616,0.0111504297522363,-0.0919183744837262
0.00389144682364663,-0.0131253523321357,-0.0338213650343383,-0.0279040336625899,-0.0490266658491414,-0.0279224021990573,-0.0282756994024894,-0.030573324632799,-0.0538504553306062,-0.0280580875024638
0.096093988485547,0.133788772070434,0.0810716860477815,0.143615381299958,0.0695532111592723,0.150740108737025,0.161302215446406,0.142745449460857,0.098917256144902,0.137386184471835
0.0168389176547776,0.194567972087409,0.0099102624069424,0.115040042311005,0.0170965536779154,0.111726691790285,0.145241640804707,0.129450114971428,0.007792448957193,0.101076737708658
0.0083279079721658,0.0279444634207848,0.0243221666253791,-0.00674975237256792,0.0352852391575442,0.00331447040374174,-0.01051512335055,-0.0129352866300086,0.0116721146982065,-0.0223855965883082
-0.0333105103184369,-0.0232525781635264,-0.0155944083699845,0.0072517088781371,-0.00294525177338461,-0.0599423999256424,0.0112130386048153,-0.00505588621823599,-0.0339252983811806,-0.0555524324565545
0.0096627917407363,0.0346218892753766,0.0124306419545761,0.0357456422067969,0.0261517139066669,0.0408467522677004,0.0295643617332132,0.0227878405772258,-0.00436499142726587,0.0403806485073655
0.0343880731957881,0.097860244372651,0.0439907446335202,0.0803228809189759,0.0743202441993395,0.0688135212184825,0.096318768002865,0.0856382946068698,0.0356621325149592,0.098744884686094
-0.0144923540103578,-0.0188844085572448,0.00276380520496219,0.00014498846401768,0.0248230774501419,-0.00479777068368031,6.69947198038302e-05,0.00155879660183874,-0.00117594724886097,-0.0235119499151454
0.0545412106421082,0.0637704151021383,0.0395458448303966,0.0817201326534081,0.00361800507879134,0.108722318858752,0.0941480770845694,0.0918061505865226,0.0278368406930281,0.099437175239607
-0.0489628949214125,0.0530682239615755,-0.0699875165232662,0.0273327642234166,-0.0597159364882614,0.0254481950273234,0.0583838862878283,0.0327688760402898,-0.0306184480249824,0.04524226915833
-0.0277575462284466,0.0381473585699438,-0.0102135362827025,0.000175437838680069,-0.0217216861334809,-0.019591259195964,0.0058139209725368,-0.00451267200730447,-0.0147476549547212,-0.0245673783315706
-0.0579429364530423,-0.100301172080239,-0.0410108626216154,-0.119855198042222,-0.0528160375248396,-0.124973042696124,-0.114458972123274,-0.126992582773901,-0.0394564505096844,-0.119064987769443
0.0198717461485295,0.007736402081663,0.0379847730666386,0.0298536008444353,0.0297405502921218,0.0272622797540014,0.0329930052811548,0.019908575882841,0.0111855062504387,0.0276736247428064
0.0086498682190757,-0.0174439972157673,0.0211790691888714,-0.0109721785198834,-0.00445962783141365,-0.00010492329708966,-0.00920669294063058,-0.00271541952920608,0.0337933013321266,0.00469867525464245
-0.0126382324352385,0.0339471147100654,-0.00938786404863067,0.0161133554156852,-0.0344622915511882,-0.0330105206300474,0.04334240924165,0.0234139159154547,0.0221013447893585,-0.0184383596465672
-0.0508015761530532,-0.151108457220163,-0.0599744534277787,-0.15142175609239,-0.0438541468884105,-0.152234719437699,-0.161086285288903,-0.161010265652563,-0.120624065437753,-0.141641848729528
-0.0597945435511518,-0.108018829760879,-0.043419918495372,-0.130112236686854,-0.0187266699367126,-0.139422923198593,-0.150085302281541,-0.144286152669331,-0.0363102534638663,-0.120803827163154
0.0402161023072077,0.0209838485350748,0.0274642351442718,0.0258503763796826,0.0248436595736334,0.0398333222481083,0.0198526056458853,0.0295979931050766,0.0264551598455086,0.0345860955929057
-0.0145755846359689,-0.0564968839987903,-0.0257935645870523,-0.0362824379187872,-0.0274890977858883,-0.045074698233159,-0.0387355810613592,-0.031637178372034,-0.00569874146862774,-0.0232113153931883
0.0718546020814559,0.14460035743149,0.0380322428001642,0.095614447791069,0.0237292101898329,0.139684199904088,0.133093512284894,0.0834126983308142,0.0577450728997093,0.12367922351927
-0.0401252814789509,-0.0975031533954582,-0.0324450772870283,-0.0614915883631416,-0.00062347070897153,-0.107017494835593,-0.0570147704572883,-0.0680975634127498,-0.0345704205573982,-0.0850638205220268
0.00076809983192747,-0.152508846121307,-0.0163639030076582,-0.114488607339823,-0.0253749457191949,-0.125303012795637,-0.12824327011985,-0.112020628307383,0.00139218337960953,-0.102047610364714
-0.0769225298420796,0.0611741624001913,-0.0624030403751303,-0.00638227931077048,-0.0613194748482342,-0.056560960175302,-0.0105815698143759,-0.0152254015180287,-0.0693402175288964,-0.0458091875482388
0.0404062409466073,0.0281543595786533,0.0398743365598155,0.019940230616794,0.0257178107650761,0.0063167668533765,0.0148966652900088,0.0203705089646392,0.0643253413365418,0.0463027070783068
-0.0260802329442194,-0.0330220981610439,0.0181183561167719,-0.0435920855019194,0.0129812131630806,-0.048587039079699,-0.0384029529803131,-0.0340069680469766,-0.00664434984146415,-0.0652518313975497
-0.106267812434231,-0.17873199328153,-0.0777515027556407,-0.210138398914779,-0.0693024411317279,-0.218094579517211,-0.226019638269011,-0.208118824385505,-0.0547911052519584,-0.225342337056797
-0.0856829242885986,-0.0864059453948763,-0.0532798969708977,-0.102033826712616,-0.0478029320258243,-0.0922501344340659,-0.11342156239166,-0.128257813009086,-0.053463539813304,-0.114349044788848
-0.0651975149920816,-0.0949969638179876,-0.0538255991172583,-0.0919194664347521,-0.0530696548238278,-0.134951285242692,-0.102184856668874,-0.0949923158959344,-0.0559184195577985,-0.108418025448814
0.0619950101337152,0.0105382180667792,0.0682459087576396,0.0384602439010186,0.0721931627357187,0.0172971212959035,0.021937851160617,0.0216207644025388,0.0531953629774971,0.0246113176849458
0.0583934284863854,0.0570378699556623,0.0424185373074005,0.0607567568157711,0.038160790273072,0.058856796938491,0.0873986322696332,0.0904100376285623,0.0759468658962988,0.056890568191058
0.0402171034337163,0.198898281398711,0.0292766518159322,0.130830333518753,0.0197571704501474,0.231846281812519,0.144489629634773,0.125344792435202,0.0451764529074555,0.216655658621522
-0.0209295703803847,-0.103102467538582,-0.0257478117439145,-0.0928963618779451,-0.0305745590497252,-0.132684713256931,-0.0999388555642544,-0.103395942512851,-0.0072012596808578,-0.109225024281084
0.0442861170608818,-0.0643035817367482,0.0413567449427827,-0.0424059630659226,0.0540355326462167,-0.0342854015597754,-0.060490432464093,-0.0481531322592243,0.0364524401856181,-0.041122037311209
0.0534026804598591,0.068514695467014,0.0512433085829974,0.0580551443605955,0.0406595087532194,0.098568915847665,0.0223249977365479,0.0332467498310943,0.0341226437768984,0.0539226211980457
0.042093456061591,0.261585055550143,0.0347474691616707,0.166935297643469,0.0314633262371039,0.189756825719071,0.166775337058669,0.182146016046275,0.0214754234730204,0.174900817847533
0.0118422319974085,0.0740072784511019,0.00169899064559478,0.04351443654343,0.0137509965947127,0.0711490635119914,0.0750564688441315,0.0443815365394794,0.00708188109909279,0.0377175082187753
0.0449443992097057,0.031745169747328,0.0346681964778051,0.0401132529243278,0.0328593983006046,0.0523628694965765,0.0493234757502815,0.0466982116722362,0.0359441063140501,0.0484276695110308
0.020071849714754,0.0201150466825465,0.018822295689261,0.0151545037128608,0.0351610847891215,0.007844373380856,0.00513927825215507,0.00079974061823735,0.0213169252811357,0.0195160106971626
-0.0394940817967301,-0.0590239495784191,-0.037746367949454,-0.0833160743758381,-0.0441178950144987,-0.0817868009338235,-0.0910163234266349,-0.0948108666774228,-0.040290116773312,-0.0741722217305124
